//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE_odv.txt
//Data treated : 2024-04-09T11:57:42
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		  39.0	10	35.5305	4.633	202.29	 0.03	 -0.013	-0.040	  0.01	 0.80																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		  40.0	 9	35.4890	4.629	202.10	 0.02	 -0.017	-0.040	  0.02	 0.79	0.0245	0.0237	0.0171	0.0257	0.0127			0.0018	0.0768	0.0081	0.0009		0.0799		0.0248	0.0181	0.0429	0.0322			0.1536	0.1743	0.3279	0.0059							
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		  59.0	 8	35.8945	2.697	117.44	 0.58	 14.821	14.237	  0.99	 4.27	0.0639	0.0401	0.0107	0.0914	0.0375	0.0076	0.0120	0.0025	0.0799	0.0093	0.0065		0.0254		0.0570	0.1085	0.1655	0.0259			0.0766	0.2775	0.3541	0.0069							
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		  80.0	 7	35.6893	2.528	110.02	 0.13	 19.181	19.053	  1.33	 5.64	0.0336	0.0180	0.0068	0.0452	0.0183	0.0032	0.0037	0.0016	0.0451	0.0041			0.0161		0.0860	0.0291	0.1151	0.0206			0.0485	0.1086	0.1571	0.0035							
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		 100.0	 6	35.6234	2.298	100.02	 0.07	 20.984	20.917	  1.43	 6.26	0.0291	0.0141	0.0047	0.0375	0.0146	0.0027	0.0020	0.0012	0.0414	0.0034			0.0107		0.0761	0.0209	0.0970	0.0181			0.0377	0.0808	0.1185	0.0028							
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		 201.0	 5	35.3958	2.495	108.56	 0.03	 22.285	22.256	  1.53	 7.68																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		 301.0	 4	35.1499	2.426	105.56	 0.03	 26.338	26.313	  1.77	10.32																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		 753.0	 3	34.5594	3.085	134.15	 0.02	 36.244	36.228	  2.56	28.90																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		1600.0	 2	34.9692	5.426	235.84	 0.01	 21.757	21.751	  1.51	18.29																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		1999.0	 1	34.9627	5.695	247.52	 0.00	 21.074	21.072	  1.48	21.50																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003																																										
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		   4.0	15																																							
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		   4.0	14																																							
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		   4.0	13	34.8605	4.547	198.64	 0.00	  0.000	-0.002	  0.00	 0.73																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  20.0	12	34.9614	4.579	200.02	-0.00	 -0.004	-0.000	  0.02	 0.71																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  41.0	11	35.9852	4.526	197.48	-0.00	 -0.009	-0.008	  0.02	 0.93																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  41.0	10	36.0606	4.540	198.06	 0.00	 -0.006	-0.006	  0.02	 0.91																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  60.0	 9	35.9557	3.136	136.60	 0.72	  9.939	9.216	  0.69	 3.44																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  60.0	 8																																							
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		  80.0	 7	35.7213	2.313	100.68	 0.13	 19.624	19.492	  1.31	 5.66																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		 102.0	 6	35.6422	2.240	 97.50	 0.03	 20.951	20.919	  1.41	 6.25																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		 203.0	 5	35.3305	2.851	124.05	-0.00	 21.331	21.334	  1.46	 8.10																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		 304.0	 4	35.0624	1.938	 84.32	-0.01	 30.076	30.081	  1.97	12.17																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		 754.0	 3	34.5441	3.239	140.87	-0.01	 35.627	35.635	  2.52	28.63																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		1600.0	 2	34.9686	5.349	232.51	 0.04	 22.120	22.079	  1.50	18.50																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502		2000.0	 1	34.9638	5.693	247.43	-0.00	 20.735	20.735	  1.41	20.57																															
PIRATA-FR31	st77c01	B	2021-04-05T03:59:46z	 -22.998	 +3.502																																										
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1995.0	20	34.9596	5.699	247.83	-0.00	 21.027	21.032	  1.52	21.52																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1996.0	19	34.9596	5.679	246.97	-0.00	 21.050	21.053	  1.51	21.62																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1996.0	18	34.9594	5.661	246.18	-0.00	 21.013	21.013	  1.51	21.59																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1996.0	17	34.9597	5.660	246.15	 0.00	 21.009	21.006	  1.51	21.58																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1996.0	16	34.9594	5.664	246.30	 0.01	 21.117	21.109	  1.51	21.58																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1997.0	15	34.9602	5.692	247.55	 0.00	 20.955	20.951	  1.50	21.59																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1998.0	14	34.9603	5.676	246.81	 0.01	 20.990	20.981	  1.50	21.79																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1998.0	13	34.9598	5.671	246.63	 0.00	 21.015	21.012	  1.50	21.71																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	12	34.9527	5.673	246.71	 0.01	 20.924	20.915	  1.49	21.64																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	11	34.9579	5.688	247.24	 0.01	 20.928	20.923	  1.49	21.63																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2000.0	10	34.9636	5.677	246.80	 0.01	 20.877	20.867	  1.48	21.63																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2001.0	 9	34.9592	5.674	246.62	 0.01	 20.851	20.844	  1.50	21.64																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2001.0	 8	34.9593	5.683	247.03	 0.02	 20.989	20.973	  1.49	21.58																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2000.0	 7	34.9590	5.677	246.79	 0.02	 20.935	20.917	  1.49	21.61																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2000.0	 6	34.9590	5.673	246.57	 0.01	 21.046	21.033	  1.49	21.67																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	 5	34.9590	5.667	246.29	 0.01	 21.084	21.072	  1.49	21.68																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	 4	34.9582	5.699	247.70	 0.01	 20.982	20.975	  1.49	21.68																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	 3	34.9581	5.691	247.34	 0.01	 20.919	20.908	  1.48	21.69																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		1999.0	 2	34.9580	5.680	246.83	 0.01	 20.893	20.881	  1.49	21.64																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044		2000.0	 1	34.9594	5.687	247.13	 0.01	 20.820	20.806	  1.48	21.57																															
PIRATA-FR31	st78c01	B	2021-04-05T10:35:37z	 -22.976	 +4.044																																										
